1403637208888318976 0.01842 -2.49338 -0.40582 -0.03806 0.81157 -0.02307 0.58256
1403637208988318976 0.01999 -2.72447 -0.47877 -0.02867 0.81205 -0.01580 0.58267
1403637209088318976 0.02003 -2.93714 -0.54530 -0.01665 0.81177 -0.00750 0.58369
1403637209188318976 0.07511 -3.28331 -0.60276 -0.02146 0.81152 0.00060 0.58392
1403637209288319232 0.15414 -3.62197 -0.65214 -0.04032 0.81374 0.00700 0.57979
1403637209388318976 0.04659 -3.78607 -0.73018 -0.05155 0.81644 0.01528 0.57493
1403637209488318976 0.12651 -4.11640 -0.75339 -0.06154 0.82166 0.02674 0.56602
1403637209588318976 0.19486 -4.43784 -0.81046 -0.06321 0.83105 0.03513 0.55148
1403637209688318976 0.22906 -4.76081 -0.84202 -0.06687 0.83807 0.04203 0.53982
1403637209788319232 0.33756 -5.10962 -0.86923 -0.07082 0.84176 0.04661 0.53315
1403637209988318976 0.38269 -5.66731 -0.95517 -0.07245 0.84883 0.04797 0.52148
1403637210088318976 0.41127 -5.97210 -1.02308 -0.07132 0.85532 0.04906 0.51081
1403637210188318976 0.72517 -6.39726 -1.08834 -0.07633 0.86152 0.05247 0.49921
1403637210488318976 1.10179 -7.36599 -1.36417 -0.07706 0.86460 0.05261 0.49373
1403637210588318976 1.40279 -7.77836 -1.44913 -0.08220 0.85630 0.05358 0.50707
1403637210688318976 1.84252 -8.23164 -1.53058 -0.08801 0.84961 0.05336 0.51727
1403637210788319232 2.40608 -8.67310 -1.61789 -0.09784 0.84623 0.05025 0.52134
1403637210888318976 2.88131 -9.03905 -1.71665 -0.10870 0.84275 0.04356 0.52541
1403637210988318976 3.66014 -9.41539 -1.81065 -0.12204 0.83569 0.03685 0.53420
1403637211088318976 4.06074 -9.75952 -1.91811 -0.12829 0.82768 0.02885 0.54558
1403637211188318976 5.10740 -10.06778 -2.03002 -0.12818 0.82520 0.03091 0.54924
1403637211288319232 5.57834 -10.41543 -2.15023 -0.11917 0.81990 0.03124 0.55909
1403637211388318976 6.73259 -10.45205 -2.26368 -0.11728 0.81494 0.03145 0.56669
1403637211488318976 7.17049 -10.83547 -2.40121 -0.11340 0.81330 0.02900 0.56995
1403637211588318976 7.79672 -11.19710 -2.53456 -0.11663 0.81655 0.02849 0.56466
1403637211688318976 8.23133 -11.63722 -2.66013 -0.11871 0.81964 0.02628 0.55982
1403637211788319232 8.95867 -11.98807 -2.77247 -0.12576 0.82650 0.02275 0.54824
1403637211888318976 9.69754 -12.39624 -2.86830 -0.13267 0.83180 0.01871 0.53867
1403637211988318976 10.49869 -12.82998 -2.96512 -0.12962 0.83220 0.02030 0.53874
1403637212088318976 11.21581 -13.35112 -3.06772 -0.12324 0.82558 0.02320 0.55017
1403637212188318976 12.10235 -13.82869 -3.15772 -0.12004 0.81737 0.02346 0.56299
1403637212288319232 12.56490 -14.47247 -3.29655 -0.11752 0.81168 0.02315 0.57169
1403637212388318976 13.03552 -15.25315 -3.36817 -0.11882 0.80912 0.02297 0.57505
1403637212488318976 13.91724 -15.74226 -3.45158 -0.11869 0.81051 0.02296 0.57311
1403637212588318976 14.95735 -16.29427 -3.52356 -0.11857 0.81633 0.02230 0.56484
1403637212688318976 15.83625 -16.91829 -3.61131 -0.11776 0.82255 0.02244 0.55591
1403637212788319232 16.61028 -17.66386 -3.68723 -0.11605 0.82554 0.02463 0.55174
1403637212888318976 17.09673 -18.57044 -3.75938 -0.11209 0.82775 0.02607 0.54916
1403637212988318976 18.62456 -18.94961 -3.83468 -0.11191 0.82860 0.03043 0.54770
1403637213088318976 19.80937 -19.57331 -3.93353 -0.11587 0.82907 0.03013 0.54617
1403637213188318976 21.44680 -20.01803 -4.01694 -0.12201 0.83096 0.02813 0.54206
1403637213288319232 22.62670 -20.74770 -4.11663 -0.12311 0.83161 0.02532 0.54095
1403637213388318976 24.13596 -21.28232 -4.23358 -0.12699 0.83063 0.02616 0.54151
1403637213488318976 25.69726 -21.83353 -4.34975 -0.12559 0.82984 0.02318 0.54319
1403637213588318976 26.79381 -22.67959 -4.46943 -0.11911 0.82797 0.02707 0.54731
1403637213688318976 28.42592 -23.16479 -4.60954 -0.11203 0.82940 0.03462 0.54620
1403637213788319232 29.88854 -23.80875 -4.75041 -0.10494 0.83200 0.03772 0.54345
1403637213888318976 31.54644 -24.29483 -4.90419 -0.10344 0.83350 0.04019 0.54126
1403637214088318976 32.72045 -26.87872 -5.18273 -0.10897 0.82941 0.03925 0.54650
1403637214188318976 35.22195 -26.78808 -5.33237 -0.13050 0.82352 0.04298 0.55039
1403637214288319232 34.87662 -28.84607 -5.43976 -0.13682 0.82107 0.04703 0.55219
1403637214388318976 34.24900 -29.87998 -5.53842 -0.14974 0.81349 0.06469 0.55823
1403637214488318976 39.86011 -28.86936 -5.67871 -0.15950 0.80385 0.09254 0.56553
1403637214588318976 39.08896 -31.47453 -5.77349 -0.16112 0.80040 0.11443 0.56596
1403637214688318976 42.69236 -30.83956 -5.91247 -0.16813 0.78731 0.14146 0.57607
1403637214788319232 45.93624 -30.25479 -6.07218 -0.17394 0.78450 0.15668 0.57424
1403637214888318976 47.78757 -31.04703 -6.18472 -0.17002 0.78227 0.15995 0.57755
1403637214988318976 45.84834 -34.49061 -6.28141 -0.18412 0.78438 0.16291 0.56948
1403637215088318976 51.72651 -31.99887 -6.46303 -0.18003 0.77902 0.16081 0.57867
1403637215188318976 49.26450 -36.25001 -6.57466 -0.19405 0.78227 0.15805 0.57046
1403637215288319232 53.98193 -35.27836 -6.70978 -0.18067 0.77915 0.14583 0.58225
1403637215388318976 52.85545 -37.96792 -6.85519 -0.22119 0.77556 0.15470 0.57065
1403637215488318976 58.41577 -35.94755 -7.00829 -0.22964 0.76149 0.14897 0.58755
1403637215588318976 56.12510 -39.96329 -7.16007 -0.26830 0.75633 0.16668 0.57289
1403637215688318976 59.18733 -40.76809 -7.26901 -0.25165 0.75576 0.16192 0.58248
1403637215788319232 62.91225 -39.53175 -7.43360 -0.29794 0.73899 0.20839 0.56719
1403637215888318976 65.21765 -40.00831 -7.51928 -0.31553 0.74647 0.22649 0.54030
1403637215988318976 66.72598 -41.60647 -7.63654 -0.32391 0.73981 0.24000 0.53867
1403637216088318976 68.78188 -42.38761 -7.75213 -0.35614 0.73309 0.26015 0.51776
1403637216188318976 70.55389 -43.72107 -7.85547 -0.35562 0.73228 0.25952 0.51956
1403637216288319232 72.59257 -44.69994 -7.99139 -0.38015 0.72281 0.27223 0.50884
1403637216388318976 74.16436 -46.42037 -8.12150 -0.37889 0.72295 0.26517 0.51330
1403637216488318976 76.48424 -47.46614 -8.28070 -0.38456 0.71505 0.26680 0.51927
1403637216588318976 79.88710 -47.57444 -8.45266 -0.38547 0.71651 0.25642 0.52180
1403637216688318976 74.30869 -52.76680 -8.68386 -0.39962 0.71835 0.24731 0.51295
1403637216788319232 82.75416 -51.56788 -8.79324 -0.37170 0.71615 0.22949 0.54434
1403637216888318976 78.25948 -55.40895 -9.10236 -0.40786 0.71064 0.23965 0.52078
1403637216988318976 86.29974 -54.94289 -9.17863 -0.35933 0.71937 0.21829 0.55293
1403637217088318976 81.81124 -58.46691 -9.53042 -0.40962 0.72101 0.23453 0.50730
1403637217188318976 90.08064 -58.26849 -9.59899 -0.36951 0.73771 0.20515 0.52646
1403637217288319232 85.45585 -61.76510 -10.01371 -0.42314 0.73480 0.21771 0.48335
1403637217388318976 93.14331 -62.22899 -10.06656 -0.37669 0.74697 0.18932 0.51410
1403637217488318976 88.97666 -65.27614 -10.53972 -0.42908 0.74138 0.20644 0.47289
1403637217588318976 97.82663 -65.40499 -10.57233 -0.38315 0.74438 0.19348 0.51152
1403637217688318976 92.26952 -69.01262 -11.13749 -0.43041 0.72662 0.22398 0.48642
1403637217788319232 99.91733 -70.62177 -11.13162 -0.37122 0.72530 0.22839 0.53289
1403637217888318976 98.00167 -73.27786 -11.60010 -0.41457 0.70479 0.26717 0.50992
1403637217988318976 106.60230 -73.18217 -11.72571 -0.39870 0.70011 0.28335 0.52019
1403637218088318976 99.88885 -76.98922 -12.40769 -0.45116 0.68880 0.30020 0.48154
1403637218188318976 101.43364 -79.06537 -12.74041 -0.45843 0.68480 0.31050 0.47381
1403637218288319232 109.56046 -81.23291 -12.65400 -0.40639 0.70195 0.30580 0.49860
1403637218388318976 107.15429 -83.69336 -13.24953 -0.44735 0.68811 0.31544 0.47632
1403637218488318976 114.63235 -85.14102 -13.34841 -0.42121 0.69487 0.31299 0.49170
1403637218588318976 111.15267 -88.07580 -14.00346 -0.45140 0.69024 0.31444 0.47004
1403637218688318976 118.09550 -90.35313 -14.06490 -0.40752 0.70666 0.30473 0.49163
1403637218788319232 119.65298 -92.11446 -14.53315 -0.44323 0.69300 0.32524 0.46639
1403637218888318976 123.83052 -94.42551 -14.82258 -0.42182 0.70367 0.32070 0.47336
1403637218988318976 120.39586 -97.04821 -15.57838 -0.44160 0.69922 0.33203 0.45368
1403637219088318976 125.88561 -100.50721 -15.64359 -0.38921 0.71706 0.31189 0.48689
1403637219188318976 125.01920 -101.84561 -16.38439 -0.43369 0.70117 0.33391 0.45692
1403637219288319232 130.55034 -105.24278 -16.46963 -0.39428 0.71872 0.31199 0.48025
1403637219388318976 128.99679 -106.54742 -17.32767 -0.44361 0.70482 0.33301 0.44221
1403637219488318976 134.65436 -110.50356 -17.33697 -0.39031 0.73293 0.30564 0.46589
1403637219588318976 134.16948 -111.96203 -18.10413 -0.43291 0.72216 0.33441 0.42337
1403637219688318976 139.69428 -115.27935 -18.25356 -0.39606 0.74552 0.31534 0.43347
1403637219788319232 141.54099 -117.54036 -18.77174 -0.42553 0.72857 0.33897 0.41618
1403637219888318976 143.91367 -120.40254 -19.15651 -0.41565 0.74066 0.33113 0.41112
1403637219988318976 147.05631 -122.96499 -19.52518 -0.40207 0.74965 0.31953 0.41746
1403637220088318976 149.33259 -125.38681 -19.99005 -0.41099 0.74645 0.32518 0.41006
1403637220188318976 151.58973 -128.16262 -20.42628 -0.41135 0.74851 0.32389 0.40696
1403637220288319232 153.52771 -131.04583 -20.82846 -0.41778 0.74748 0.31967 0.40564
1403637220388318976 157.36459 -133.62867 -21.20274 -0.42591 0.74850 0.30935 0.40329
1403637220488318976 159.73115 -136.05929 -21.73362 -0.43159 0.75249 0.29924 0.39743
1403637220588318976 163.25104 -138.75708 -22.18097 -0.43240 0.75394 0.28932 0.40113
1403637220688318976 164.30619 -141.69731 -22.77084 -0.44453 0.74815 0.29672 0.39321
1403637220788319232 165.63000 -144.17023 -23.42511 -0.44607 0.75261 0.29640 0.38308
1403637220888318976 167.91818 -148.00040 -23.74781 -0.44599 0.74598 0.30166 0.39193
1403637220988318976 172.17476 -150.07242 -24.30863 -0.44406 0.75394 0.29764 0.38182
1403637221088318976 175.05853 -152.80570 -24.84897 -0.43971 0.75878 0.29722 0.37760
1403637221188318976 177.96409 -155.57103 -25.40521 -0.43167 0.76637 0.29349 0.37443
1403637221288319232 179.23750 -158.98527 -26.02616 -0.42436 0.77117 0.28828 0.37697
1403637221388318976 180.78380 -160.83763 -27.05734 -0.44075 0.76834 0.29068 0.36180
1403637221488318976 183.45295 -163.64808 -27.71814 -0.43587 0.77395 0.28316 0.36172
1403637221588318976 186.15991 -166.47730 -28.39466 -0.43312 0.77895 0.27714 0.35893
1403637221688318976 188.92290 -169.30854 -29.08680 -0.43010 0.78295 0.27362 0.35656
1403637221788319232 191.71333 -172.16958 -29.79390 -0.42883 0.78580 0.26972 0.35479
1403637221888318976 194.56178 -175.03295 -30.51698 -0.42624 0.79026 0.26468 0.35178
1403637221988318976 197.44087 -177.92612 -31.25612 -0.41931 0.79763 0.25554 0.35024
1403637222088318976 200.37452 -180.82688 -32.01157 -0.40740 0.80784 0.24265 0.35007
1403637222188318976 204.75348 -183.86416 -32.46068 -0.35737 0.83869 0.20496 0.35619
1403637222288319232 206.18414 -186.44620 -33.69696 -0.36991 0.83595 0.20208 0.35146
1403637222388318976 210.93997 -189.64735 -34.00889 -0.33074 0.84858 0.17096 0.37590
1403637222488318976 212.54465 -192.12072 -35.33437 -0.35446 0.84140 0.17244 0.36968
1403637222588318976 215.52804 -194.75045 -36.04446 -0.33905 0.84903 0.15850 0.37293
1403637222688318976 218.37068 -197.44421 -36.92241 -0.33880 0.84918 0.15816 0.37296
1403637222788319232 222.40283 -200.81712 -37.17165 -0.31087 0.85600 0.14890 0.38531
1403637222888318976 224.58884 -203.69899 -38.52956 -0.34249 0.85211 0.16448 0.35993
1403637222988318976 227.81821 -206.70698 -39.37639 -0.34207 0.85578 0.16902 0.34937
