1403637135.288319111 -0.16193 -0.03012 -1.10261 0.82159 0.07070 0.56060 -0.07563
1403637135.388319016 -0.18315 -0.04267 -1.15375 0.81857 0.07305 0.56479 -0.07493
1403637135.488318920 -0.20838 -0.05834 -1.18074 0.80414 0.07831 0.58482 -0.07224
1403637135.588319063 -0.23633 -0.07107 -1.20301 0.78820 0.08069 0.60625 -0.06852
1403637135.688318968 -0.26695 -0.07257 -1.23681 0.77373 0.07609 0.62550 -0.06558
1403637135.788319111 -0.29372 -0.10164 -1.28907 0.76140 0.07233 0.63971 -0.07619
1403637135.888319016 -0.33497 -0.14895 -1.36667 0.75425 0.07067 0.64709 -0.08595
1403637136.088319063 -0.38419 -0.20038 -1.66477 0.75803 0.07649 0.64151 -0.08948
1403637136.188318968 -0.40823 -0.21343 -1.86498 0.76535 0.08046 0.63276 -0.08591
1403637136.288319111 -0.43574 -0.22852 -2.07870 0.77785 0.08367 0.61701 -0.08513
1403637136.388319016 -0.46691 -0.26806 -2.28666 0.79208 0.08651 0.59781 -0.08801
1403637136.488318920 -0.50742 -0.29342 -2.48522 0.80381 0.08850 0.58051 -0.09519
1403637136.588319063 -0.55477 -0.32487 -2.65570 0.80933 0.08937 0.57154 -0.10164
1403637136.788319111 -0.65833 -0.41454 -2.88548 0.80612 0.09811 0.57407 -0.10485
1403637136.888319016 -0.71773 -0.45073 -2.95616 0.79350 0.10151 0.59040 -0.10714
1403637136.988318920 -0.76738 -0.51718 -3.01953 0.77707 0.10197 0.61145 -0.10900
1403637137.088319063 -0.86325 -0.48745 -3.10210 0.76191 0.08613 0.63394 -0.10100
1403637137.188318968 -0.88780 -0.57483 -3.21750 0.74673 0.08405 0.64888 -0.11953
1403637137.288319111 -0.97624 -0.63856 -3.35913 0.73738 0.08519 0.65850 -0.12407
1403637137.488318920 -1.09820 -0.72340 -3.78348 0.73323 0.09322 0.66182 -0.12522
1403637137.588319063 -1.15565 -0.74545 -4.04255 0.74382 0.10234 0.65013 -0.11652
1403637137.688318968 -1.21108 -0.77867 -4.31054 0.76106 0.10745 0.63064 -0.10743
1403637137.788319111 -1.28494 -0.81745 -4.57312 0.77459 0.11129 0.61262 -0.11100
1403637137.888319016 -1.36521 -0.88285 -4.81916 0.78222 0.11845 0.60006 -0.11849
1403637137.988318920 -1.46292 -0.91619 -5.03512 0.79072 0.12438 0.58805 -0.11612
1403637138.088319063 -1.54734 -1.01676 -5.20634 0.79515 0.13163 0.57910 -0.12269
1403637138.188318968 -1.64770 -1.07811 -5.33861 0.78658 0.14139 0.58737 -0.12766
1403637138.288319111 -1.75050 -1.12777 -5.45079 0.76713 0.14773 0.61260 -0.12005
1403637138.388319016 -1.88257 -1.16657 -5.56940 0.74528 0.13662 0.64195 -0.11741
1403637138.488318920 -2.04182 -1.13563 -5.70160 0.72640 0.11963 0.66820 -0.10741
1403637138.588319063 -2.12040 -1.28472 -5.88299 0.71256 0.12027 0.68091 -0.11896
1403637138.788319111 -2.38046 -1.38775 -6.35440 0.71174 0.11939 0.68021 -0.12844
1403637138.888319016 -2.48119 -1.46583 -6.64637 0.72151 0.12095 0.66933 -0.12956
1403637138.988318920 -2.56365 -1.48803 -6.95580 0.73079 0.12549 0.65713 -0.13553
1403637139.088319063 -2.60836 -1.54836 -7.26788 0.73682 0.13046 0.64588 -0.15142
1403637139.188318968 -2.68743 -1.58362 -7.56843 0.74120 0.13449 0.63779 -0.16049
1403637139.288319111 -2.79761 -1.62470 -7.85181 0.74223 0.14022 0.63443 -0.16412
1403637139.488318920 -3.03379 -1.78729 -8.36645 0.73549 0.16171 0.63412 -0.17550
1403637139.688318968 -3.25350 -1.94894 -8.86571 0.72138 0.18155 0.63957 -0.19394
1403637139.888319016 -3.36003 -2.09761 -9.38070 0.70701 0.20076 0.64181 -0.21887
1403637139.988318920 -3.42616 -2.10653 -9.63621 0.70339 0.19147 0.64789 -0.22096
1403637140.088319063 -3.54749 -2.14018 -9.89062 0.69727 0.18511 0.65525 -0.22405
1403637140.188318968 -3.63886 -2.12853 -10.14471 0.69254 0.17910 0.66196 -0.22386
1403637143.388319016 -9.47696 -5.12974 -18.18816 0.64426 0.26911 0.63200 -0.33628
1403637146.588319063 -19.39779 -5.54289 -25.87399 0.64400 0.26182 0.64214 -0.32306
1403637149.288319111 -35.18564 -5.60752 -35.50668 0.66169 0.22349 0.66489 -0.26483
1403637149.588319063 -39.10007 -4.10013 -36.71412 0.66537 0.22376 0.66575 -0.25296
1403637149.688318968 -41.39609 -6.36082 -36.29357 0.66582 0.23743 0.66000 -0.25436
1403637149.788319111 -43.06015 -8.68112 -35.50387 0.66553 0.24763 0.65453 -0.25948
1403637149.888319016 -44.08762 -10.90321 -34.09743 0.67050 0.26042 0.64205 -0.26530
1403637149.988318920 -44.38669 -14.74262 -32.00149 0.67445 0.28561 0.62531 -0.26931
1403637150.088319063 -42.39122 -15.64583 -30.29418 0.67721 0.31044 0.61196 -0.26556
1403637150.188318968 -43.37724 -16.75232 -29.72671 0.67698 0.32170 0.60819 -0.26137
1403637150.288319111 -44.56272 -20.16577 -29.93647 0.66486 0.33576 0.60732 -0.27638
1403637150.388319016 -45.65053 -20.28636 -29.88494 0.66424 0.31790 0.61975 -0.27137
1403637150.488318920 -46.34961 -20.73076 -29.96538 0.65179 0.32405 0.62302 -0.28637
1403637150.588319063 -46.89447 -21.54637 -30.07014 0.63697 0.34387 0.61600 -0.31076
