1403638135.895097017 -1.31630 -1.91173 -0.02394 0.81042 0.07651 0.56188 -0.14715
1403638135.995096922 -1.37754 -2.16496 -0.02941 0.81670 0.08057 0.55579 -0.13270
1403638136.095097065 -1.44377 -2.44881 -0.02743 0.81221 0.07103 0.56540 -0.12489
1403638136.195096970 -1.47359 -2.74646 -0.03590 0.80639 0.05274 0.57485 -0.12847
1403638136.295097113 -1.50161 -3.09719 -0.06320 0.80689 0.04597 0.57598 -0.12277
1403638136.395097017 -1.49483 -3.38934 -0.09229 0.81118 0.04325 0.57255 -0.11088
1403638136.495096922 -1.50410 -3.74975 -0.11958 0.81582 0.04162 0.56719 -0.10488
1403638136.695096970 -1.62029 -4.45501 -0.14815 0.81741 0.03023 0.56128 -0.12606
1403638136.795097113 -1.65902 -4.73499 -0.14166 0.81576 0.03262 0.55979 -0.14180
1403638136.895097017 -1.70870 -5.02035 -0.14871 0.80769 0.02831 0.56454 -0.16773
1403638136.995096922 -1.75477 -5.31866 -0.17482 0.79783 0.02170 0.57245 -0.18790
1403638137.095097065 -1.83413 -5.72343 -0.22510 0.79668 0.02845 0.57077 -0.19677
1403638137.195096970 -1.91714 -6.15125 -0.28104 0.80222 0.04472 0.56276 -0.19431
1403638137.295097113 -1.97549 -6.51098 -0.33866 0.80848 0.06062 0.55399 -0.18915
1403638137.395097017 -2.03935 -6.90636 -0.40868 0.81259 0.06955 0.54773 -0.18669
1403638137.495096922 -2.10606 -7.33633 -0.47956 0.81928 0.08082 0.53964 -0.17617
1403638137.595097065 -2.17823 -7.78686 -0.54811 0.82628 0.09484 0.53139 -0.16093
1403638137.695096970 -2.24013 -8.23932 -0.61072 0.82769 0.09490 0.53145 -0.15326
1403638137.795097113 -2.28922 -8.71073 -0.66334 0.82870 0.08890 0.53149 -0.15124
1403638137.895097017 -2.35368 -9.17586 -0.72663 0.83413 0.09375 0.52431 -0.14332
1403638137.995096922 -2.43318 -9.69279 -0.78755 0.84129 0.10417 0.51279 -0.13575
1403638138.095097065 -2.50187 -10.22444 -0.84072 0.84112 0.10743 0.51274 -0.13444
1403638138.195096970 -2.58512 -10.79756 -0.89568 0.83508 0.09725 0.52286 -0.14074
1403638138.395097017 -2.77103 -12.03499 -1.00880 0.82763 0.09179 0.53383 -0.14705
1403638139.095097065 -3.23473 -16.55841 -1.38106 0.82946 0.09323 0.52857 -0.15464
1403638139.395097017 -3.39486 -18.67726 -1.56077 0.82973 0.09491 0.52680 -0.15816
1403638146.995096922 -8.26465 -81.28412 3.00731 0.86673 0.08228 0.46149 -0.17039
1403638147.195096970 -8.73223 -83.24609 3.81259 0.86683 0.08616 0.46023 -0.17136
1403638147.795097113 -9.64345 -87.79021 5.12292 0.86567 0.08497 0.46276 -0.17103
1403638147.895097017 -9.51858 -88.87972 5.56227 0.86071 0.08083 0.47275 -0.17077
1403638147.995096922 -6.70814 -89.25902 6.87528 0.85751 0.07401 0.47882 -0.17302
1403638148.095097065 -6.80820 -90.07449 7.89401 0.85345 0.07446 0.48529 -0.17485
1403638148.195096970 -6.95408 -87.37954 9.44763 0.85238 0.07285 0.48899 -0.17038
1403638148.295097113 -7.90030 -84.43388 10.58123 0.85282 0.07238 0.48966 -0.16643
1403638148.695096970 -10.93404 -78.01902 14.54497 0.86443 0.07949 0.47170 -0.15474
