1413393891405760512 0.16151 0.33088 0.35756 -0.00099 0.77260 0.00795 0.63484
1413393891505760512 0.14767 0.36387 0.34868 -0.00589 0.73791 0.00695 0.67483
1413393891605760512 0.11197 0.39944 0.33824 -0.00530 0.72497 0.00863 0.68871
1413393891805760256 -0.04426 0.46006 0.32809 -0.00419 0.72749 0.00938 0.68604
1413393891905760512 -0.16319 0.48484 0.33594 -0.00310 0.74068 0.01024 0.67177
1413393892005760512 -0.30359 0.51358 0.34562 -0.00160 0.76969 0.00946 0.63834
1413393892105760512 -0.45692 0.54208 0.35968 0.00037 0.79537 0.00918 0.60605
1413393892205760512 -0.61160 0.56929 0.37823 0.00335 0.80921 0.00899 0.58745
1413393892305760256 -0.76763 0.59934 0.39417 0.00591 0.81402 0.00843 0.58074
1413393892405760512 -0.91601 0.62827 0.39954 0.00766 0.81824 0.00703 0.57479
1413393892505760512 -1.05680 0.66016 0.39312 0.01084 0.82051 0.00543 0.57151
1413393892605760512 -1.18843 0.70157 0.37595 0.01391 0.82428 0.00067 0.56601
1413393892705760512 -1.31710 0.73996 0.35144 0.01697 0.83419 -0.00109 0.55121
1413393892805760256 -1.43753 0.77771 0.32739 0.01857 0.84922 -0.00073 0.52772
1413393892905760512 -1.54052 0.81723 0.30804 0.01936 0.86176 -0.00086 0.50694
1413393893005760512 -1.61987 0.85910 0.29554 0.02005 0.87099 0.00084 0.49088
1413393893105760512 -1.66619 0.90287 0.29214 0.01936 0.87385 0.00219 0.48580
1413393893205760512 -1.67675 0.94406 0.29890 0.01821 0.86936 0.00429 0.49383
1413393893305760256 -1.66890 0.98769 0.30914 0.01468 0.86341 0.00237 0.50428
1413393893405760512 -1.64351 1.03322 0.32167 0.00536 0.85952 -0.00539 0.51104
1413393893505760512 -1.60050 1.07796 0.33600 -0.00404 0.85725 -0.01188 0.51474
1413393893605760512 -1.54059 1.11920 0.35078 -0.01173 0.85486 -0.01617 0.51847
1413393893705760512 -1.46553 1.15652 0.36558 -0.01979 0.85442 -0.02122 0.51877
1413393893805760256 -1.37541 1.18766 0.38377 -0.02401 0.85044 -0.02397 0.52498
1413393893905760512 -1.27156 1.21172 0.40588 -0.02253 0.84028 -0.02317 0.54119
1413393894005760512 -1.15769 1.22870 0.42818 -0.01999 0.82903 -0.02149 0.55843
1413393894105760512 -1.03825 1.24086 0.45085 -0.01898 0.82354 -0.01972 0.56660
1413393894205760512 -0.91542 1.24714 0.47408 -0.02141 0.82230 -0.02026 0.56829
1413393894305760256 -0.79027 1.24732 0.49702 -0.02364 0.82170 -0.02227 0.56899
1413393894405760512 -0.66334 1.24193 0.50910 -0.02280 0.82136 -0.02159 0.56954
1413393894505760512 -0.53348 1.23167 0.50293 -0.01928 0.82037 -0.01856 0.57120
1413393894605760512 -0.40129 1.21647 0.48508 -0.01369 0.81879 -0.01517 0.57373
