1413393892.355760574 -0.70758 0.81869 0.28069 0.81155 -0.09830 0.56998 0.08273
1413393892.455760479 -0.84571 0.88312 0.28136 0.81504 -0.09964 0.56471 0.08299
1413393892.555760384 -0.97785 0.94453 0.27000 0.81721 -0.10008 0.56145 0.08325
1413393892.655760527 -1.10176 1.00698 0.24900 0.82362 -0.10116 0.55183 0.08304
1413393892.755760431 -1.21601 1.07047 0.22515 0.83668 -0.10342 0.53151 0.08227
1413393892.855760574 -1.31298 1.13324 0.20415 0.85082 -0.10471 0.50840 0.08166
1413393892.955760479 -1.38631 1.19260 0.18942 0.86232 -0.10550 0.48889 0.07916
1413393893.055760384 -1.43606 1.24730 0.18131 0.86864 -0.10438 0.47795 0.07828
1413393893.255760431 -1.45179 1.34132 0.18788 0.86216 -0.10097 0.49037 0.07756
1413393893.355760574 -1.42809 1.38440 0.19794 0.85687 -0.10640 0.49937 0.07128
1413393893.455760479 -1.38401 1.42233 0.21212 0.85197 -0.11388 0.50715 0.06304
1413393893.555760384 -1.32408 1.45427 0.22636 0.84953 -0.11871 0.51105 0.05510
1413393893.655760527 -1.24843 1.47820 0.24238 0.84768 -0.12300 0.51387 0.04737
1413393893.755760431 -1.15899 1.49209 0.25903 0.84464 -0.12765 0.51828 0.04079
1413393893.855760574 -1.05612 1.49484 0.27984 0.83759 -0.12817 0.52945 0.04122
1413393893.955760479 -0.94346 1.48611 0.30271 0.82608 -0.12404 0.54781 0.04604
1413393894.055760384 -0.82627 1.47015 0.32510 0.81845 -0.12110 0.55952 0.04917
1413393894.155760527 -0.70372 1.44940 0.34830 0.81512 -0.12066 0.56447 0.04892
1413393894.255760431 -0.58251 1.42083 0.37151 0.81410 -0.12160 0.56589 0.04713
1413393894.355760574 -0.46066 1.38572 0.39021 0.81318 -0.12320 0.56702 0.04528
1413393894.455760479 -0.33787 1.34502 0.39205 0.81309 -0.12081 0.56742 0.04818
1413393894.555760384 -0.21362 1.29936 0.37867 0.81145 -0.11754 0.56999 0.05330
1413393894.655760527 -0.08879 1.24875 0.35738 0.81005 -0.11410 0.57217 0.05849
1413393894.755760431 0.03530 1.19543 0.33610 0.80860 -0.11142 0.57444 0.06141
1413393894.855760574 0.15818 1.13930 0.31802 0.80754 -0.11062 0.57613 0.06097
1413393894.955760479 0.27947 1.08174 0.30469 0.80307 -0.10751 0.58272 0.06298
1413393895.055760384 0.39875 1.02381 0.29458 0.79629 -0.10464 0.59225 0.06485
1413393895.155760527 0.51401 0.96482 0.28710 0.79630 -0.10207 0.59248 0.06672
1413393895.255760431 0.62645 0.90598 0.28144 0.79943 -0.10136 0.58838 0.06673
1413393895.355760574 0.73316 0.84835 0.27373 0.79763 -0.10002 0.59096 0.06745
1413393895.455760479 0.84101 0.78841 0.25543 0.79516 -0.09973 0.59411 0.06928
1413393895.555760384 0.94009 0.72960 0.23208 0.79393 -0.10493 0.59445 0.07281
1413393895.655760527 1.03505 0.67046 0.21100 0.79308 -0.11478 0.59291 0.07943
1413393895.755760431 1.11920 0.61338 0.19597 0.78785 -0.12638 0.59559 0.09267
1413393895.855760574 1.20013 0.55578 0.18470 0.78167 -0.14445 0.59701 0.10816
1413393895.955760479 1.27062 0.50038 0.17668 0.77622 -0.16933 0.59376 0.12751
1413393896.055760384 1.33398 0.44769 0.16982 0.77138 -0.19738 0.58537 0.15282
1413393896.155760527 1.39067 0.39929 0.16586 0.76168 -0.22869 0.57891 0.18003
1413393896.255760431 1.44150 0.35600 0.16578 0.74574 -0.25876 0.57675 0.21043
1413393896.355760574 1.49050 0.31836 0.16549 0.72733 -0.28842 0.57455 0.24019
1413393896.455760479 1.52868 0.29176 0.17084 0.70493 -0.32750 0.57379 0.25805
1413393896.555760384 1.56448 0.27268 0.17722 0.68731 -0.37253 0.56379 0.26640
1413393896.655760527 1.58960 0.25716 0.18627 0.67259 -0.41595 0.54736 0.27387
1413393896.755760431 1.59846 0.24647 0.19935 0.65523 -0.45841 0.53190 0.27859
1413393896.855760574 1.59664 0.23338 0.21420 0.63721 -0.49847 0.51606 0.28139
1413393896.955760479 1.59394 0.20942 0.22834 0.62628 -0.53581 0.49050 0.28300
1413393897.055760384 1.56604 0.18395 0.23959 0.63359 -0.55966 0.44752 0.29167
1413393897.155760527 1.53667 0.13945 0.24492 0.64819 -0.56104 0.40631 0.31623
1413393897.255760431 1.50621 0.08234 0.24955 0.65712 -0.54275 0.38348 0.35576
1413393897.355760574 1.48522 0.01351 0.25576 0.65633 -0.51604 0.38154 0.39668
1413393897.455760479 1.48549 -0.06301 0.25855 0.64556 -0.50930 0.39679 0.40795
1413393897.555760384 1.50509 -0.13974 0.25773 0.63676 -0.51067 0.41496 0.40195
1413393897.655760527 1.52782 -0.21380 0.26051 0.63300 -0.51563 0.42299 0.39308
1413393897.755760431 1.56387 -0.29065 0.26341 0.63474 -0.51768 0.42413 0.38629
1413393897.955760479 1.64454 -0.43984 0.28106 0.63627 -0.51709 0.41511 0.39430
1413393898.055760384 1.69311 -0.51353 0.29404 0.63021 -0.52029 0.40312 0.41186
1413393898.155760527 1.75033 -0.58051 0.31206 0.60934 -0.52277 0.40307 0.43926
1413393898.255760431 1.81687 -0.63935 0.33413 0.57366 -0.52787 0.41886 0.46564
1413393898.355760574 1.89501 -0.68774 0.35754 0.53561 -0.53247 0.44373 0.48239
1413393898.455760479 1.97497 -0.71061 0.38437 -0.49650 0.53371 -0.47535 -0.49263
1413393898.555760384 2.05898 -0.71457 0.39929 -0.47695 0.54956 -0.49291 -0.47702
1413393898.655760527 2.13677 -0.69284 0.39946 -0.49036 0.58564 -0.47533 -0.43662
1413393898.755760431 2.19992 -0.64835 0.38769 -0.51373 0.62329 -0.44072 -0.39160
1413393898.855760574 2.24674 -0.60007 0.37129 -0.53982 0.65775 -0.39513 -0.34616
1413393898.955760479 2.28238 -0.57011 0.36606 -0.55862 0.68021 -0.35413 -0.31599
1413393899.055760384 2.29911 -0.56953 0.37310 -0.57685 0.68453 -0.31823 -0.31208
1413393899.155760527 2.30506 -0.60558 0.39672 -0.58309 0.66021 -0.31340 -0.35485
1413393899.255760431 2.30921 -0.66744 0.43599 -0.56171 0.61693 -0.35202 -0.42422
1413393899.355760574 2.31876 -0.73487 0.47970 -0.52305 0.57071 -0.40764 -0.48429
1413393899.455760479 2.33478 -0.78754 0.52166 0.48846 -0.53658 0.45292 0.51803
1413393899.555760384 2.35588 -0.80820 0.56467 0.45575 -0.51211 0.49721 0.53180
